Item Product Group Code,Style,Item No_,Season Code,Item Description,Variant Color,Variant Code,Item Barcode,Selling Price,999.0,100.0,103.0,105.0,106.0,108.0,109.0,113.0,114.0,116.0,117.0,201.0,251.0,301.0,302.0,401.0,501.0,551.0,TRUCK,Grand Total,total_quantity,total_value,days_of_inventory,tier,reorder_threshold
10-10-10,NATALIE,102554,FA25,NATALIE - LONG WOOL COAT W/ DOUBLE BREASTED,BLACK/GREY,916.M.,0135729109262,179.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0,okay,100
10-30-10,IMARA SLING,102482,SP24,IMARA - SLING BAG W/REVERSIBLE STRAP & FRONT PKT,RADIANT RED,633.NS,0135729108183,79.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-10-10,RUBY,102567,FA25,RUBY - LONG PUFFER COAT W/HOOD & QUILTED FABRIC,DUSK,549.2XL.,0135729109121,169.99,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0,okay,100
10-20-40,MARINA,102269,FA24,MARINA - LONG WALKING SHORT W/ DOUBLE PLEATS,BLACK,990.08,0135729106290,169.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-20-60,SADIE,102540,FA25,SADIE - RIBBED KNIT SWEATER W/ V- NECK,LIGHT BLUE,401.2XS.,0135729109006,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-20-60,SHELBY,102539,FA25,SHELBY - RIBBED KNIT SWEATER W/ CREW NECK,BLACK,990.2XS.,0135729109032,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-20-70,ANUSHA,102236,FA24,ANUSHA - SLEEVELESS DRESS W/STRETCH SIDE PANELS,BLACK,990.14,0135729106658,179.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,okay,100
10-20-70,JEMMA,101785,FA24,JEMMA -SLEEVELESS DRESS W/FIT BODICE & FLARE SKIRT,BLACK,990.XS,0135729102148,229.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-20-70,JEMMA,101785,FA24,JEMMA -SLEEVELESS DRESS W/FIT BODICE & FLARE SKIRT,BLACK,990.S,0135729102149,229.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-20-70,JEMMA,101785,FA24,JEMMA -SLEEVELESS DRESS W/FIT BODICE & FLARE SKIRT,BLACK,990.L,0135729102151,229.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-10-10,RUBY,102567,FA25,RUBY - LONG PUFFER COAT W/HOOD & QUILTED FABRIC,LIGHT GREY,920.XL.,0135729109128,169.99,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0,okay,100
10-30-10,ANNYK BUCKET BAG,102498,SP24,ANNYK - BUCKET BAG W/BRAIDED HANDLE,BLACK,990.NS,0135729108351,99.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-30-10,"CLAUDIA 12"" SHOULDER BAG",102584,FA25,"CLAUDIA - 12"" UTILITY SH BAG W/ LEATHER & NYLON",BLACK,990.NS.,0135729109416,69.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0,okay,100
10-10-10,RUBY,102567,FA25,RUBY - LONG PUFFER COAT W/HOOD & QUILTED FABRIC,DUSK,549.XL.,0135729109120,169.99,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0,okay,100
10-10-10,RUBY,102567,FA25,RUBY - LONG PUFFER COAT W/HOOD & QUILTED FABRIC,DUSK,549.L.,0135729109119,169.99,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0,okay,100
10-10-10,RUBY,102567,FA25,RUBY - LONG PUFFER COAT W/HOOD & QUILTED FABRIC,DUSK,549.M.,0135729109118,169.99,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0,okay,100
10-10-10,RUBY,102567,FA25,RUBY - LONG PUFFER COAT W/HOOD & QUILTED FABRIC,DUSK,549.S.,0135729109117,169.99,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0,okay,100
10-10-10,NATALIE,102554,FA25,NATALIE - LONG WOOL COAT W/ DOUBLE BREASTED,CAMEL,700.L.,0135729109255,179.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0,okay,100
10-30-10,BILLIE BACKPACK,102292,FA24,BILLIE - BACKPACK W/ ROUNDED COMPARTMENTS,DARK BORDEAUX,669.NS,0135729106984,99.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,okay,100
10-30-10,CHENAH CROSSBODY,102336,FA25,CHENAH - STRUCTURED CROSSBODY BAG,TAUPE PYTHON,849.NS,0135729107150,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-30-10,CHENAH SATCHEL,102334,FA25,CHENAH - SATCHEL W/ TOP HANDLE,BLACK,990.NS,0135729107159,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-30-10,IMARA SLING,102482,SP24,IMARA - SLING BAG W/REVERSIBLE STRAP & FRONT PKT,COOL BLUE,403.NS,0135729108182,79.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-30-10,JINELLI LARGE TOTE,102434,SP24,JINELLI - LARGE TOTE W/ COLOUR-BLOCKED,LIGHT CAMEL MULTI,703.NS,0135729107702,129.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-10-10,RYSA,102250,FA24,RYSA - 2-IN-1 WOOL COAT W/INSIDE QUILTED BOMBER,CINNAMON,639.M,0135729106419,179.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-10-10,FABIOLA,102268,FA25,"FABIOLA - COAT W/BELT, DETACH RACCOON & FUR COLLAR",BLACK,990.L,0135729106299,599.99,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0,okay,100
10-10-10,GLORYA,102347,FA25,GLORYA - LONG SHEARLING COAT W/OVERSIZE COL,BLACK,990.S,0135729107070,1999.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,okay,100
10-10-10,GLORYA,102347,FA25,GLORYA - LONG SHEARLING COAT W/OVERSIZE COL,BLACK,990.XS,0135729107069,1999.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0,okay,100
10-10-10,GIA,102566,FA25,GIA - LONG PUFFER WOOL COAT W/ HIGH COLLAR & DOWN,LIGHT GREY,920.2XL.,0135729109137,299.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-30-20,ABERDEEN CARDHOLDER,101692,FA25,ABERDEEN - SMALL LEATHER BIFOLD CARDHOLDER,LIGHT TAUPE,805.NS,0135729101180,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-30-20,ABERDEEN WALLET,101691,FA25,ABERDEEN - LARGE WALLET W/SLIP PKT & ZIP AROUND,STONE,115.NS,0135729101175,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-10-10,FABIOLA,102268,FA25,"FABIOLA - COAT W/BELT, DETACH RACCOON & FUR COLLAR",BLACK,990.2XL,0135729106301,599.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,okay,100
10-10-10,FABIOLA,102268,FA25,"FABIOLA - COAT W/BELT, DETACH RACCOON & FUR COLLAR",BLACK,990.XL,0135729106300,599.99,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0,okay,100
20-30-30,BAZ,102384,KI00,BAZ - GLOVE W/QUILTED PANEL & WRIST STRAP,BLACK,990.M,0135729107254,117.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0.0,0.0,0,okay,100
10-30-20,JODELLE CARDHOLDER,100905,KI00,JODELLE - FOLDOVER CARDHOLDER W/COMPARTMENT,PERIWINKLE,552NS,0135729102681,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-30-10,AUBREE SMALL TOTE,102752,FA26,AUBREE - SMALL TOTE BAG WITH TOGGLE CLOSURE,SAND,116.NS.,0135729110907,267.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98,0.0,0.0,0,okay,100
10-30-20,LULA CARDHOLDER,102403,FA24,LULA - SMALL CARDHOLDER W/TAB CLOSURE & BI-FOLD,SADDLE/LIGHT TAUPE,855.NS,0135729107558,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-10-10,ELLIAT,101962,FA24,ELLIAT - FABRIC PUFFER COAT W/FOX FUR TRIM HOOD,DUSTY LILAC,554.L,0135729105818,249.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-30-30,AVELINE,100854,KI00,AVELINE - DRESS GLOVE W/FUR ON WRIST - 618011,BLACK/BLACK,919.S,9135729095691,117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-30-30,AVELINE,100854,KI00,AVELINE - DRESS GLOVE W/FUR ON WRIST - 618011,BLACK/MULTI,915.M,9135729095660,117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-30-30,AVELINE,100854,KI00,AVELINE - DRESS GLOVE W/FUR ON WRIST - 618011,BLACK/WHITE,910.S,0135729106068,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0,okay,100
10-30-30,AVELINE,100854,KI00,AVELINE - DRESS GLOVE W/FUR ON WRIST - 618011,BLACK/WHITE,910.L,0135729106070,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-30-30,EMMA,100856,FA24,EMMA - LONGER BASIC GLOVE WITH TAB & SNAP - 618004,BLACK,990.M,9135729095547,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-30-30,EVELYN,100853,KI00,EVELYN - DRESS GLOVE WITH STITCH DETAIL - 611006,BLACK,990.XS,9135729096070,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-30-10,AUBREE SMALL TOTE,102752,FA26,AUBREE - SMALL TOTE BAG WITH TOGGLE CLOSURE,CARAMEL,710.NS.,0135729110908,267.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98,0.0,0.0,0,okay,100
10-30-10,AUBREE SMALL TOTE,102752,FA26,AUBREE - SMALL TOTE BAG WITH TOGGLE CLOSURE,BLACK,990.NS.,0135729110909,267.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,173,0.0,0.0,0,okay,100
10-10-10,KATRIANE,100950,FA25,KATRIANE - LONG WRAP COAT W/DETACHABLE FUR COLLAR,BLACK,990.L,0135729108693,379.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0,okay,100
10-10-10,KALLINE,102251,FA25,KALLINE - LONG SLIM WOOL COAT W/ATTACHED SCARF,BLACK,990.XS,0135729106401,149.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-10-10,KATRIANE,100950,FA25,KATRIANE - LONG WRAP COAT W/DETACHABLE FUR COLLAR,BLACK,990.M,0135729108692,379.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0,okay,100
10-10-10,KATRIANE,100950,FA25,KATRIANE - LONG WRAP COAT W/DETACHABLE FUR COLLAR,BLACK,990.S,0135729108691,379.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-10-10,KATRIANE,100950,FA25,KATRIANE - LONG WRAP COAT W/DETACHABLE FUR COLLAR,BLACK,990.XS,0135729108689,379.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-30-10,JUNA SHOULDER BAG,102439,SP24,JUNA - SHOULDER BAG W/PISTON CLOSURE,BLACK,990.NS,0135729107715,129.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-30-10,KIMBER,102431,SP24,KIMBER - HEART-SHAPED BAG W/DOUBLE-ENTRY,BLACK,990.NS,0135729107694,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0,okay,100
10-10-10,KATRIANE,100950,FA25,KATRIANE - LONG WRAP COAT W/DETACHABLE FUR COLLAR,BLACK,990.2XS,0135729108695,379.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-30-10,PHILIPA SHOULDER BAG,102412,SP24,PHILIPA - SHOULDER W/DANIER SIGNATURE & LEA.TRIM,TAN/BROWN,736.NS,0135729107618,69.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-10-10,KALLINE,102251,FA25,KALLINE - LONG SLIM WOOL COAT W/ATTACHED SCARF,BLACK,990.S,0135729106402,149.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-30-10,RAMONA SATCHEL,102284,FA24,RAMONA - SATCHEL W/ COLOUR-BLOCKED FLAP,MUSHROOM,821.NS,0135729107012,99.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-30-10,AUBREE LARGE TOTE,102751,FA26,AUBREE - LARGE TOTE BAG WITH TOGGLE CLOSURE,CARAMEL,710.NS.,0135729110905,327.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98,0.0,0.0,0,okay,100
10-10-10,HINISHA,102345,FA25,HINISHA - SHEARLING COAT W/ HOOD COLLAR,SAND,116.M,0135729107087,1499.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-30-10,ROSA SHOULDER BAG,102569,FA25,ROSA - SHOULDER BAG WITH FRONT & BACK POCKETS,BLACK,990.NS.,0135729109361,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-30-10,STACEY CROSSBODY,102485,SP24,STACEY - SOFT CROSSBODY W/DIAGONAL ZIPPER POCKETS,LIGHT GREY,920.NS,0135729108195,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-10-10,HINISHA,102345,FA25,HINISHA - SHEARLING COAT W/ HOOD COLLAR,SAND,116.2XS,0135729107084,1499.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,okay,100
10-30-10,VAL CLUTCH,102302,FA24,VAL - ENVELOPE CLUTCH W/INTERIOR ZIP OPENING,BLACK,990.NS,0135729106954,68.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-30-10,VAL CLUTCH,102302,FA24,VAL - ENVELOPE CLUTCH W/INTERIOR ZIP OPENING,RED,620.NS,0135729106953,68.88,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-30-10,AUBREE LARGE TOTE,102751,FA26,AUBREE - LARGE TOTE BAG WITH TOGGLE CLOSURE,BLACK,990.NS.,0135729110906,327.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,173,0.0,0.0,0,okay,100
10-30-10,AUBREE LARGE TOTE,102751,FA26,AUBREE - LARGE TOTE BAG WITH TOGGLE CLOSURE,SAND,116.NS.,0135729110904,327.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98,0.0,0.0,0,okay,100
10-20-40,AUBRIEL,102265,FA24,AUBRIEL - LEATHER LEGGINGS W/ STRETCHABLE,BLACK,990.04,0135729106201,349.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0,okay,100
10-10-10,RYSA,102250,FA24,RYSA - 2-IN-1 WOOL COAT W/INSIDE QUILTED BOMBER,TEAL,340.3XS,0135729106407,179.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-30-30,EVELYN,100853,KI00,EVELYN - DRESS GLOVE WITH STITCH DETAIL - 611006,DARK COGNAC,735.S,9135729096032,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-10-30,CHARLIZE,102790,FA26,CHARLIZE - SNAP BOMBER W/ ELASTICIZED BOTTOM HEM,BROWN,870.S.,0135729111071,447.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,67,0.0,0.0,0,okay,100
10-10-30,ANYA,102743,FA26,ANYA - ZIP FRONT MOTOCROSS BOMBER,CARAMEL,710.2XL.,0135729110884,577.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0.0,0.0,0,okay,100
10-10-30,AVERY,102457,SP25,AVERY - LEATHER BIKER W/ DOUBLE ZIPPER POCKETS,RADIANT RED,633.M,0135729107889,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-10-30,AVERY,102457,SP25,AVERY - LEATHER BIKER W/ DOUBLE ZIPPER POCKETS,RADIANT RED,633.L,0135729107890,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-10-30,AVITA,102227,FA24,AVITA - AVIATOR BOMBER W/SHEEPSKIN COLLAR,BLACK,990.XL,0135729106745,299.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-10-30,AVITA,102227,FA24,AVITA - AVIATOR BOMBER W/SHEEPSKIN COLLAR,BROWN,870.3XS,0135729106731,299.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-10-30,BERTA,102668,FA25,BERTA - BOMBER W/ SHIRT COLLAR & ZIP FRONT,BLACK,990.XL.,0135729110165,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,okay,100
10-10-30,CHARLIZE,102790,FA26,CHARLIZE - SNAP BOMBER W/ ELASTICIZED BOTTOM HEM,BROWN,870.2XS.,0135729111069,447.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34,0.0,0.0,0,okay,100
10-10-30,CHARLIZE,102790,FA26,CHARLIZE - SNAP BOMBER W/ ELASTICIZED BOTTOM HEM,BROWN,870.XS.,0135729111070,447.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,54,0.0,0.0,0,okay,100
10-10-30,CHARLIZE,102790,FA26,CHARLIZE - SNAP BOMBER W/ ELASTICIZED BOTTOM HEM,BROWN,870.M.,0135729111072,447.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51,0.0,0.0,0,okay,100
10-10-30,ANYA,102743,FA26,ANYA - ZIP FRONT MOTOCROSS BOMBER,CARAMEL,710.L.,0135729110881,577.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20,0.0,0.0,0,okay,100
10-10-30,CHARLIZE,102790,FA26,CHARLIZE - SNAP BOMBER W/ ELASTICIZED BOTTOM HEM,BROWN,870.L.,0135729111073,447.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34,0.0,0.0,0,okay,100
10-10-20,PORTIA,100967,FA25,PORTIA - LEATHER PUFFER JACKET W/FUR TRIM HOOD,BLACK,990.L,9135729105277,369.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,okay,100
10-10-20,PORTIA,100967,FA25,PORTIA - LEATHER PUFFER JACKET W/FUR TRIM HOOD,BLACK,990.S,9135729105253,369.99,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0,okay,100
